"NCCN Collaborates With Pfizer on Program Focused on Health Care Quality Improvement and Education","PFE-US","MW","12:15pm","14-Oct-13"
"Pfizer announces top-line results of the first two of five Phase 3 clinical trials of Tofacitinib in adults with Moderate-To-Severe chronic plaque psoriasis","PFE-US,4502-JP","SA"," 5:05am","9-Oct-13"
"Pfizer Announces Top-Line Results Of The First Two Of Five Phase 3 Clinical Trials Of Tofacitinib In Adults With Moderate-To-Severe Chronic Plaque Psoriasis","PFE-US,PFE,US7170...","BW"," 5:00am","9-Oct-13"
"Lpath Provides Update on Plans for iSONEP Option","LPTN-US,PFE-US","PRN"," 1:30pm","8-Oct-13"
"Joslin Partners with Pfizer and Lilly to Develop Ways to Predict and Treat Kidney Failure in Type 2 Diabetes Patients","PFE-US,LLY-US","BW"," 6:43am","4-Oct-13"
"Ligand Partner Pfizer Receives FDA Approval for DUAVEETM for the Treatment of Moderate-to-Severe Vasomotor Symptoms (Hot Flashes) Associated with Menopause and the Prevention of Postmenopausal Osteoporosis","LGND-US,PFE-US","BW"," 2:00pm","3-Oct-13"
"Pfizer issues press release on FDA approval of Duavee","PFE-US,LGND-US","SA"," 1:17pm","3-Oct-13"
"Pfizer Inc. Announces FDA Approval of DUAVEE™ (conjugated estrogens/ bazedoxifene) for the Treatment of Moderate-to-Severe Vasomotor Symptoms (Hot Flashes) Associated with Menopause and the Prevention of Postmenopausal Osteoporosis [1]","PFE-US,PFE","BW"," 1:14pm","3-Oct-13"
"Follow-up: FDA approves Pfizer's Duavee","PFE-US,LGND-US","SA","11:31am","3-Oct-13"
"FDA approves Pfizer's Duavee (fka Aprela)","PFE-US,LGND-US","SA","11:28am","3-Oct-13"
"StreetAccount Preview of upcoming FDA decision on Pfizer's Aprela for menopausal symptoms","PFE-US,LGND-US","SA"," 6:23am","3-Oct-13"
"International Atherosclerosis Society And Pfizer Independent Grants For Learning & Change Collaborate On New Grant Opportunity","076QWV-E,PFE-US","BW"," 2:04pm","2-Oct-13"
"Officer YOUNG Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:03am","2-Oct-13"
"EVP SUSMAN Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:03am","2-Oct-13"
"Officer GERMANO Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:02am","2-Oct-13"
"EVP SCHULMAN Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:02am","2-Oct-13"
"EVP LANKLER Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:02am","2-Oct-13"
"EVP DAMELIO Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:02am","2-Oct-13"
"CEO READ Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:02am","2-Oct-13"
"EVP OLSON Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:02am","2-Oct-13"
"EVP HILL Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:02am","2-Oct-13"
"Pres DOLSTEN Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:02am","2-Oct-13"
"Officer BRANDICOURT Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:02am","2-Oct-13"
"EVP MADDALUNA Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:02am","2-Oct-13"
"EVP LEWIS-HALL Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:02am","2-Oct-13"
"SVP CANGIALOSI Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:02am","2-Oct-13"
"IRICoR and Université de Montréal License a Novel Program for Early-Onset Morbid Obesity to Pfizer","PFE-US","CNW"," 4:00am","2-Oct-13"
"Pfizer Inc.(PFE-US) Schedules Q3 2013 Earnings Call for 29-October-2013 10:00 AM ET","PFE-US","FCST"," 8:14am","1-Oct-13"
"Pfizer Inc.(PFE-US) Schedules Q3 2013 Earnings Release for 29-October-2013 Before Market Open ET","PFE-US","FCST"," 8:12am","1-Oct-13"
"Pfizer Invites Public To View And Listen To Webcast Of October 29 Conference Call With Analysts","PFE-US,PFE,US7170...","BW"," 8:00am","1-Oct-13"
"Dir SANGER Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 6:20am","1-Oct-13"
"Dir HOBBS Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 6:20am","1-Oct-13"
"Dir KILTS Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 6:20am","1-Oct-13"
"Dir NARAYEN Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG","12:56pm","30-Sep-13"
"Dir NARAYEN -Initial Statement of Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG","12:23pm","30-Sep-13"
"PFIZER INC files (8-K) Current report: Items 5.02 - Changes in Exec Management, 9.01 - Financial Statements and Exhibits, for period end 27-Sep-13 (PFE-US)","PFE-US,78003,PFE","EDG","11:44am","30-Sep-13"
"Shantanu Narayen Elected To Pfizer's Board Of Directors","PFE-US,PFE,US7170...","BW"," 8:00am","30-Sep-13"
"Gliknik enters into licensing agreement with Pfizer for drug candidate targeting autoimmune diseases","PFE-US","SA"," 5:32am","30-Sep-13"
"Gliknik Enters Into Licensing Agreement With Pfizer For Drug Candidate Targeting Autoimmune Diseases","PFE-US,009LLY-E","PRN"," 5:30am","30-Sep-13"
"Pfizer Inc. (PFE-US) - Interim Report for the Period Ending 30-Jun-2013 (Japanese)","PFE-US","FFR"," 8:21am","27-Sep-13"
"Follow-up: FDA warns of increased risk of death with IV antibacterial Tygacil (tigecycline) and approves new Boxed Warning","PFE-US","SA"," 7:04am","27-Sep-13"
"FDA warns of increased risk of death with IV antibacterial Tygacil (tigecycline) and approves new Boxed Warning","PFE-US","SA"," 7:03am","27-Sep-13"
"Don't Miss Gains in MSFT, PFE, C and GRPN","PFE-US,MSFT-US","MW"," 5:00am","27-Sep-13"
"Don't Miss Gains in ABT, PFE and SIRI","PFE-US,ABT-US","MW"," 1:00am","26-Sep-13"
"Par Pharmaceutical Begins Shipment of Generic Glucotrol XL®","PFE-US,PRX-US","PRN"," 6:00am","25-Sep-13"
"NICE issues final guidance not recommending crizotinib on basis of not being good value","PFE-US","SA"," 4:25pm","24-Sep-13"
"Pfizer notes presentation of data for XELJANZ at conference","PFE-US","SA"," 5:24am","24-Sep-13"
"Pfizer Announces Data For XELJANZ® (tofacitinib citrate) In Rheumatoid Arthritis To Be Presented At The American College Of Rheumatology 2013 Annual Meeting","PFE-US,PFE,US7170...","BW"," 4:00am","24-Sep-13"
"Before the Crowd, How We Found INTC and PFE","PFE-US,INTC-US","MW"," 3:00am","23-Sep-13"
"EVP LANKLER Sells 60,900 of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 1:28pm","18-Sep-13"
"EVP LEWIS-HALL Sells 38,461 of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 1:21pm","18-Sep-13"
"CEO READ Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 9:56am","17-Sep-13"
"Officer YOUNG Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 9:56am","17-Sep-13"
"EVP OLSON Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 9:56am","17-Sep-13"
"EVP LEWIS-HALL Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 9:56am","17-Sep-13"
"EVP LANKLER Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 9:56am","17-Sep-13"
"EVP SCHULMAN Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 9:56am","17-Sep-13"
"EVP SUSMAN Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 9:56am","17-Sep-13"
"EVP MADDALUNA Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 9:56am","17-Sep-13"
"EVP HILL Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 9:56am","17-Sep-13"
"Pres DOLSTEN Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 9:55am","17-Sep-13"
"EVP DAMELIO Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 9:55am","17-Sep-13"
"Officer GERMANO Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 9:55am","17-Sep-13"
"SVP CANGIALOSI Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 9:55am","17-Sep-13"
"Officer BRANDICOURT Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 9:55am","17-Sep-13"
"NJ Governor Chris Christie Visits Zoetis as Company Celebrates Establishing Strong Roots in New Jersey","05W76S-E,PFE-US","BW"," 7:00am","16-Sep-13"
"Fitch Affirms Pfizer's IDR at 'A+'; Outlook Stable","PFE-US","BW"," 9:38am","11-Sep-13"
"CORRECTED TRANSCRIPT: Pfizer Inc.(PFE-US), Morgan Stanley Global Health Care Conference, 10-September-2013 4:05 PM ET","PFE-US","FCST"," 5:20pm","10-Sep-13"
"Ready to Profit? Start Here Now With VZ, PFE and KMI","PFE-US,VZ-US","MW","10:10am","5-Sep-13"
"Karo Bio Achieves First Milestone in Pfizer Collaboration","KARO-SE,PFE-US","BW","12:11am","5-Sep-13"
"Officer YOUNG Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:16am","4-Sep-13"
"CEO READ Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:16am","4-Sep-13"
"EVP SCHULMAN Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:16am","4-Sep-13"
"EVP SUSMAN Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:16am","4-Sep-13"
"EVP OLSON Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:16am","4-Sep-13"
"EVP LANKLER Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:16am","4-Sep-13"
"Officer GERMANO Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:16am","4-Sep-13"
"EVP HILL Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:16am","4-Sep-13"
"EVP MADDALUNA Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:16am","4-Sep-13"
"EVP LEWIS-HALL Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:16am","4-Sep-13"
"EVP DAMELIO Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:16am","4-Sep-13"
"Pres DOLSTEN Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:16am","4-Sep-13"
"SVP CANGIALOSI Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:16am","4-Sep-13"
"Officer BRANDICOURT Updates Ownership of PFIZER INC (PFE)","PFE-US,78003,PFE","EDG"," 7:15am","4-Sep-13"
"Repligen Receives First Milestone Payment From Pfizer Under Licensing Agreement for Spinal Muscular Atrophy Program","RGEN-US,PFE-US","GNW"," 4:00am","4-Sep-13"
